row_index,audio_filepath,audio_exists,duration,text,split,text_raw
3214,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541378.wav,True,3.912,Чи надад одоо болтол гомдож явдаг юм уу?,train,Чи надад одоо болтол гомдож явдаг юм уу?
3215,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541379.wav,True,7.632,Шагдар сонины нэг өгүүлэл уншиж эхэлмэгцээ бас л Нансалын тухай бодолд автав.,train,Шагдар сонины нэг өгүүлэл уншиж эхэлмэгцээ бас л Нансалын тухай бодолд автав.
3216,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541380.wav,True,5.112,За нэгэнтээ эхэлснээс хойш бүр ярьчихъя даа.,train,За нэгэнтээ эхэлснээс хойш бүр ярьчихъя даа.
3217,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541381.wav,True,6.36,Амьдрал дахь хамгийн их зөрөлдөөн бол хүмүүс төрөл бүрийн дүрмээр тоглодгийн ул мөр.,train,Амьдрал дахь хамгийн их зөрөлдөөн бол хүмүүс төрөл бүрийн дүрмээр тоглодгийн ул мөр.
3218,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541382.wav,True,5.592,Багш самбарт гаргахаар нэрийг нь дуудахад л чавга шиг улаан юм болж орхино.,train,Багш самбарт гаргахаар нэрийг нь дуудахад л чавга шиг улаан юм болж орхино.
3219,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541383.wav,True,9.792,"Хуучин коммунист удирдагчдаа хөөж буулган, сөрөг хүчнийг гаргаж ирж байснаараа ""Өнгөт хувьсгал"" онцлог.",train,"Хуучин коммунист удирдагчдаа хөөж буулган, сөрөг хүчнийг гаргаж ирж байснаараа «Өнгөт хувьсгал» онцлог."
3220,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541384.wav,True,4.032,Ингэхэд тэр чинь юун хүмүүс вэ?,train,Ингэхэд тэр чинь юун хүмүүс вэ?
3221,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541385.wav,True,4.2,Энэхүү яст мэлхий амьд загасаар хооллодог.,train,Энэхүү яст мэлхий амьд загасаар хооллодог.
3222,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541386.wav,True,4.08,Пүүсийн зохион байгуулагч өөрийн биеэр иржээ.,train,Пүүсийн зохион байгуулагч өөрийн биеэр иржээ.
3223,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541387.wav,True,6.12,Ингэсээр ширээ бөхтэй том улаан буур бүх өрсөлдөгчөө дийлснээр тоглоом дуусав.,train,Ингэсээр ширээ бөхтэй том улаан буур бүх өрсөлдөгчөө дийлснээр тоглоом дуусав.
3224,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541388.wav,True,6.6,Цааш мориор аялах ёстой учир газарчид маань адуугаа хураан ирж буй нь энэ аж.,train,Цааш мориор аялах ёстой учир газарчид маань адуугаа хураан ирж буй нь энэ аж.
3225,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541389.wav,True,6.192,Монгол бичгээр уламжилж ирсэн мянган жилийн өв соёлыг мэдэх үүд нээгдэнэ.,train,Монгол бичгээр уламжилж ирсэн мянган жилийн өв соёлыг мэдэх үүд нээгдэнэ.
3226,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541390.wav,True,6.96,Гэсэн хэдий ч дөнгөж үүр цаймагц тэрээр дахин зоорьруу харайлгав.,train,Гэсэн хэдий ч дөнгөж үүр цаймагц тэрээр дахин зоорьруу харайлгав.
3227,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541392.wav,True,6.36,Алтан хааны гүнж энэ бүсгүй цэвэр үзэсгэлэнтэй нас залуу ажээ.,train,Алтан хааны гүнж энэ бүсгүй цэвэр үзэсгэлэнтэй нас залуу ажээ.
3228,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541393.wav,True,5.76,Саран ихэвчлэн ажлаас орой буух тул ирэх цагийг нь би тэсэж ядан хүлээдэг байв.,train,Саран ихэвчлэн ажлаас орой буух тул ирэх цагийг нь би тэсэж ядан хүлээдэг байв.
3229,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541394.wav,True,7.68,"Өдөржин шөнөжин Франц хэл болон шинжлэх ухаанд хичээнгүйлэн суралцаж, лабораторид ажиллаж байлаа.",train,"Өдөржин шөнөжин Франц хэл болон шинжлэх ухаанд хичээнгүйлэн суралцаж, лабораторид ажиллаж байлаа."
3230,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541395.wav,True,3.792,Надад хүүгээс минь өөр хэн ч байхгүй шүү дээ.,train,Надад хүүгээс минь өөр хэн ч байхгүй шүү дээ.
3231,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541396.wav,True,4.92,Гэхдээ өмчийг хувьчлах санал бас менежментийн эрдэмтдээс гарсан.,train,Гэхдээ өмчийг хувьчлах санал бас менежментийн эрдэмтдээс гарсан.
3232,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541397.wav,True,7.032,"Үхэл, хагацлын зовлонгийн гашуун нулимс, аймшгийн хар алчуураар эгшин зуур арчигджээ.",train,"Үхэл, хагацлын зовлонгийн гашуун нулимс, аймшгийн хар алчуураар эгшин зуур арчигджээ."
3233,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541398.wav,True,3.72,Бурхад юу ч болоогүй юм шиг амгалан мэлтийнэ.,train,Бурхад юу ч болоогүй юм шиг амгалан мэлтийнэ.
3234,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541399.wav,True,7.632,"Англичууд Энэтхэгийг колоничлохгүй, шашингүй байх байдлыг нэг зэвсгээ болгож байсантай төстэй юм.",test,"Англичууд Энэтхэгийг колоничлохгүй, шашингүй байх байдлыг нэг зэвсгээ болгож байсантай төстэй юм."
3235,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541400.wav,True,6.84,Би энэ бүхнийг санасаар моддын ёроол ширтэж майхныхаа хаяанд бодлогошрон суув.,train,Би энэ бүхнийг санасаар моддын ёроол ширтэж майхныхаа хаяанд бодлогошрон суув.
3236,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541401.wav,True,6.552,"Шүд эрүү нүүрний төвийнхөн гудамжинд хаягдаж, энд толгой хоргодох болжээ.",test,"Шүд эрүү нүүрний төвийнхөн гудамжинд хаягдаж, энд толгой хоргодох болжээ."
3237,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541402.wav,True,3.312,Бид энэ бүхнийг маш сайн ойлгож байна.,train,Бид энэ бүхнийг маш сайн ойлгож байна.
3238,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541408.wav,True,6.36,Одоохондоо тэр шалтгаан зөвхөн танд л байсан юм хонгор Сьюзен минь.,train,Одоохондоо тэр шалтгаан зөвхөн танд л байсан юм хонгор Сьюзен минь.
3239,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541409.wav,True,4.872,Скарлеттын хувьд энэ нь гэнэтийн тааламжтай бэлэг болжээ.,train,Скарлеттын хувьд энэ нь гэнэтийн тааламжтай бэлэг болжээ.
3240,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541411.wav,True,3.6,Хэрэв би эхнэрээсээ салахгүй бол цаашид яах вэ?,train,Хэрэв би эхнэрээсээ салахгүй бол цаашид яах вэ?
3241,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541412.wav,True,2.712,Энэ бүхэнд гуниглах юм юу ч үгүй.,train,Энэ бүхэнд гуниглах юм юу ч үгүй.
3242,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541415.wav,True,3.192,Ингэх нь үнэтэй юм шиг санагдаж болно.,train,Ингэх нь үнэтэй юм шиг санагдаж болно.
3243,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541416.wav,True,3.24,Амьдралд алдаж болохгүй агшин гэж тохиодог.,val,Амьдралд алдаж болохгүй агшин гэж тохиодог.
3244,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541417.wav,True,4.872,Удирдагчид яагаад өөртөө илүү их найддаг гэж та бодож байна?,train,Удирдагчид яагаад өөртөө илүү их найддаг гэж та бодож байна?
3245,D:\Projects\speech-recognition-demo\audios\common_voice_mn_20541419.wav,True,5.4,Томчууд онцгүй гэх боловч бидэнд бол моод байсан юм.,train,Томчууд онцгүй гэх боловч бидэнд бол моод байсан юм.
